ts	avail_mib	gtt_mib	daemon_anon_mib	daemon_file_mib	eval_rss_mib
10:37:43	40261	53667	22253	1336	113
10:37:45	40259	53667	22253	1336	113
10:37:48	40255	53667	22253	1336	113
10:37:50	40251	53667	22253	1336	113
10:37:52	40254	53667	22253	1336	113
10:37:54	40254	53667	22253	1336	113
10:37:56	40252	53667	22253	1336	113
10:37:58	40253	53667	22253	1336	113
10:38:00	40251	53667	22253	1336	113
10:38:02	40251	53667	22253	1336	113
10:38:04	40251	53667	22253	1336	113
10:38:06	40254	53667	22253	1336	113
10:38:08	40254	53667	22253	1336	113
10:38:12	40253	53667	22253	1336	113
10:38:14	40251	53667	22253	1336	113
10:38:16	40251	53667	22253	1336	113
10:38:18	40250	53667	22253	1336	113
10:38:20	40252	53667	22253	1336	113
10:38:22	40253	53667	22253	1336	113
10:38:24	40251	53667	22253	1336	113
10:38:26	40309	53667	22194	1338	113
10:38:28	40305	53667	22194	1338	113
10:38:30	40284	53667	22195	1338	113
10:38:32	40283	53667	22195	1338	113
10:38:34	40278	53667	22214	1338	113
10:38:36	40299	53667	22195	1338	113
10:38:38	40301	53667	22195	1338	113
10:38:40	40292	53667	22195	1338	113
10:38:42	40307	53667	22195	1338	113
10:38:44	40285	53667	22214	1338	113
10:38:47	40289	53667	22195	1338	113
10:38:49	40295	53667	22195	1338	113
10:38:51	40282	53667	22195	1338	113
10:38:53	40218	53667	22205	1338	113
10:38:55	40053	53667	22207	1338	113
10:38:57	40046	53667	22223	1338	113
10:38:59	40024	53667	22224	1338	113
10:39:01	40001	53667	22233	1338	113
10:39:03	40003	53667	22233	1338	113
10:39:05	40002	53667	22233	1338	113
10:39:07	40002	53667	22233	1338	113
10:39:09	40009	53667	22230	1338	113
10:39:11	40011	53667	22230	1338	113
10:39:13	40015	53667	22230	1338	113
10:39:15	40016	53667	22230	1338	113
10:39:17	40018	53667	22230	1338	113
10:39:19	40020	53667	22230	1338	113
10:39:21	40020	53667	22230	1338	113
10:39:23	40025	53667	22230	1338	113
10:39:25	40023	53667	22230	1338	113
10:39:27	40024	53667	22230	1338	113
10:39:29	40025	53667	22230	1338	113
10:39:31	40023	53667	22230	1338	113
10:39:33	40022	53667	22230	1338	113
10:39:35	40021	53667	22230	1338	113
10:39:37	40024	53667	22230	1338	113
10:39:39	40024	53667	22230	1338	113
10:39:41	40023	53667	22230	1338	113
10:39:44	40023	53667	22230	1338	113
10:39:46	40020	53667	22230	1338	113
10:39:48	40020	53667	22230	1338	113
10:39:50	40017	53667	22230	1338	113
10:39:52	39724	53667	22523	1338	113
10:39:54	39577	53667	22659	1338	113
10:39:56	39579	53667	22659	1338	113
10:39:58	39579	53667	22659	1338	113
10:40:00	39581	53667	22659	1338	113
10:40:02	39581	53667	22659	1338	113
10:40:04	39581	53667	22659	1338	113
10:40:06	39579	53667	22659	1338	113
10:40:08	39579	53667	22659	1338	113
10:40:10	39579	53667	22659	1338	113
10:40:12	39581	53667	22659	1338	113
10:40:14	39587	53667	22659	1338	113
10:40:16	39592	53667	22659	1338	113
10:40:18	39594	53667	22659	1338	113
10:40:20	39596	53667	22659	1338	113
10:40:23	39601	53667	22659	1338	113
10:40:25	39597	53667	22659	1338	113
10:40:27	39599	53667	22659	1338	113
10:40:29	39598	53667	22659	1338	113
10:40:31	39598	53667	22659	1338	113
10:40:33	39600	53667	22659	1338	113
10:40:35	39601	53667	22659	1338	113
10:40:37	39601	53667	22659	1338	113
10:40:39	39598	53667	22659	1338	113
10:40:41	39596	53667	22659	1338	113
10:40:43	39598	53667	22659	1338	113
10:40:45	39598	53667	22659	1338	113
10:40:47	39596	53667	22659	1338	113
10:40:49	39596	53667	22659	1338	113
10:40:51	39597	53667	22659	1338	113
10:40:53	39597	53667	22659	1338	113
10:40:55	39598	53667	22659	1338	113
10:40:57	39599	53667	22659	1338	113
10:40:59	39595	53667	22659	1338	113
10:41:02	39590	53667	22659	1338	113
10:41:04	39594	53667	22659	1338	113
10:41:06	39597	53667	22659	1338	113
10:41:08	39597	53667	22659	1338	113
10:41:10	39597	53667	22659	1338	113
10:41:12	39596	53667	22659	1338	113
10:41:14	39596	53667	22659	1338	113
10:41:16	39597	53667	22659	1338	113
10:41:18	39599	53667	22659	1338	113
10:41:20	39599	53667	22659	1338	113
10:41:22	39601	53667	22659	1338	113
10:41:24	39601	53667	22659	1338	113
10:41:26	39602	53667	22659	1338	113
10:41:28	39599	53667	22659	1338	113
10:41:30	39600	53667	22659	1338	113
10:41:32	39602	53667	22659	1338	113
10:41:35	39600	53667	22659	1338	113
10:41:37	39869	53667	22392	1338	113
10:41:39	39869	53667	22392	1338	113
10:41:41	39868	53667	22392	1338	113
10:41:43	39870	53667	22392	1338	113
10:41:45	39869	53667	22392	1338	113
10:41:47	39869	53667	22392	1338	113
10:41:49	39773	53667	22483	1338	113
10:41:51	39743	53667	22516	1338	113
10:41:53	39737	53667	22516	1338	113
10:41:55	39739	53667	22516	1338	113
10:41:57	39737	53667	22516	1338	113
10:41:59	39732	53667	22516	1338	113
10:42:01	39729	53667	22516	1338	113
10:42:03	39730	53667	22516	1338	113
10:42:05	39733	53667	22516	1338	113
10:42:07	39805	53667	22449	1338	113
10:42:09	39805	53667	22449	1338	113
10:42:13	39810	53667	22449	1338	113
10:42:15	39812	53667	22449	1338	113
10:42:17	39812	53667	22449	1338	113
10:42:19	39810	53667	22449	1338	113
10:42:21	39811	53667	22449	1338	113
10:42:23	39810	53667	22449	1338	113
10:42:25	39807	53667	22449	1338	113
10:42:27	39808	53667	22449	1338	113
10:42:29	39810	53667	22449	1338	113
10:42:31	39811	53667	22449	1338	113
10:42:33	39811	53667	22449	1338	113
10:42:35	39810	53667	22449	1338	113
10:42:37	39808	53667	22449	1338	113
10:42:39	39809	53667	22449	1338	113
10:42:41	39810	53667	22449	1338	113
10:42:43	39811	53667	22449	1338	113
10:42:45	39815	53667	22449	1338	113
10:42:47	39288	53667	22449	1338	113
10:42:49	39300	53667	22449	1338	113
10:42:51	39319	53667	22458	1338	113
10:42:53	39335	53667	22449	1338	113
10:42:55	39343	53667	22449	1338	113
10:42:57	39355	53667	22449	1338	113
10:43:00	39368	53667	22449	1338	113
10:43:02	39380	53667	22449	1338	113
10:43:04	39395	53667	22449	1338	113
10:43:06	39419	53667	22449	1338	113
10:43:08	39428	53667	22449	1338	113
10:43:10	39447	53667	22449	1338	113
10:43:12	39463	53667	22449	1338	113
10:43:14	39478	53667	22449	1338	113
10:43:16	39496	53667	22449	1338	113
10:43:18	39507	53667	22449	1338	113
10:43:20	39520	53667	22449	1338	113
10:43:22	39536	53667	22449	1338	113
10:43:24	39545	53667	22449	1338	113
10:43:26	39559	53667	22449	1338	113
10:43:28	39575	53667	22449	1338	113
10:43:30	39591	53667	22449	1338	113
10:43:32	39608	53667	22449	1338	113
10:43:34	39618	53667	22449	1338	113
10:43:36	39627	53667	22449	1338	113
10:43:38	39644	53667	22449	1338	113
10:43:41	39658	53667	22449	1338	113
10:43:44	39639	53667	22449	1338	113
10:43:46	39651	53667	22449	1338	113
10:43:48	39659	53667	22449	1338	113
10:43:50	39668	53667	22449	1338	113
10:43:52	39672	53667	22449	1338	113
10:43:54	39675	53667	22449	1338	113
10:43:56	39672	53667	22449	1338	113
10:43:58	39674	53667	22449	1338	113
10:44:00	39683	53667	22449	1338	113
10:44:02	39686	53667	22449	1338	113
10:44:04	39684	53667	22449	1338	113
10:44:06	39684	53667	22449	1338	113
10:44:08	39684	53667	22449	1338	113
10:44:10	39684	53667	22449	1338	113
10:44:12	39687	53667	22449	1338	113
10:44:14	39685	53667	22449	1338	113
10:44:16	39691	53667	22449	1338	113
10:44:19	39692	53667	22449	1338	113
10:44:21	39692	53667	22449	1338	113
10:44:23	39693	53667	22449	1338	113
10:44:25	39722	53667	22459	1338	113
10:44:27	39719	53667	22459	1338	113
10:44:29	39721	53667	22459	1338	113
10:44:31	39716	53667	22459	1338	113
10:44:33	39715	53667	22459	1338	113
10:44:35	39715	53667	22459	1338	113
10:44:37	39707	53667	22460	1338	113
10:44:39	39710	53667	22460	1338	113
10:44:41	39710	53667	22460	1338	113
10:44:43	39707	53667	22460	1338	113
10:44:45	39707	53667	22460	1338	113
10:44:47	39707	53667	22460	1338	113
10:44:49	39709	53667	22460	1338	113
10:44:51	39708	53667	22460	1338	113
10:44:53	39700	53667	22460	1338	113
10:44:55	39702	53667	22460	1338	113
10:44:57	39705	53667	22460	1338	113
10:44:59	39709	53667	22460	1338	113
10:45:01	39693	53667	22470	1338	113
10:45:03	39686	53667	22492	1339	113
10:45:05	39651	53667	22512	1339	113
10:45:07	39650	53667	22494	1339	113
10:45:09	39628	53667	22521	1339	113
10:45:11	39615	53667	22521	1339	113
10:45:14	39622	53667	22521	1339	113
10:45:16	39599	53667	22525	1339	113
10:45:18	39578	53667	22545	1339	113
10:45:20	39572	53667	22563	1339	113
10:45:22	39585	53667	22563	1339	113
10:45:24	39604	53667	22563	1339	113
10:45:26	39619	53667	22546	1339	113
10:45:28	39574	53667	22550	1339	113
10:45:30	39409	53667	22575	1339	113
10:45:32	39411	53667	22580	1339	113
10:45:34	39366	53667	22590	1339	113
10:45:36	39280	53667	22590	1339	113
10:45:38	39292	53667	22590	1339	113
10:45:42	39305	53667	22590	1339	113
10:45:44	39327	53667	22588	1339	113
10:45:46	39335	53667	22588	1339	113
10:45:48	39343	53667	22588	1339	113
10:45:50	39348	53667	22588	1339	113
10:45:52	39350	53667	22588	1339	113
10:45:54	39352	53667	22588	1339	113
10:45:56	39353	53667	22588	1339	113
10:45:58	39355	53667	22588	1339	113
10:46:00	39357	53667	22588	1339	113
10:46:02	39358	53667	22588	1339	113
10:46:04	39357	53667	22588	1339	113
10:46:06	39354	53667	22588	1339	113
10:46:08	39358	53667	22588	1339	113
10:46:12	39359	53667	22588	1339	113
10:46:14	39357	53667	22588	1339	113
10:46:16	39358	53667	22588	1339	113
10:46:18	39005	53667	22932	1339	113
10:46:20	39002	53667	22932	1339	113
10:46:22	39003	53667	22932	1339	113
10:46:24	39003	53667	22932	1339	113
10:46:26	39001	53667	22932	1339	113
10:46:28	39001	53667	22932	1339	113
10:46:30	39001	53667	22932	1339	113
10:46:33	39002	53667	22932	1339	113
10:46:35	39004	53667	22932	1339	113
10:46:37	39001	53667	22932	1339	113
10:46:39	39019	53667	22932	1339	113
10:46:41	39021	53667	22932	1339	113
10:46:43	39030	53667	22932	1339	113
10:46:45	39021	53667	22932	1339	113
10:46:47	39023	53667	22932	1339	113
10:46:49	39027	53667	22932	1339	113
10:46:51	39031	53667	22932	1339	113
10:46:53	39033	53667	22932	1339	113
10:46:55	39035	53667	22932	1339	113
10:46:57	39036	53667	22932	1339	113
10:46:59	39037	53667	22932	1339	113
10:47:01	39030	53667	22932	1339	113
10:47:03	39033	53667	22932	1339	113
10:47:05	39036	53667	22932	1339	113
10:47:07	39038	53667	22932	1339	113
10:47:10	39039	53667	22932	1339	113
10:47:12	39040	53667	22932	1339	113
10:47:14	39039	53667	22932	1339	113
10:47:16	39039	53667	22932	1339	113
10:47:18	39040	53667	22932	1339	113
10:47:20	39041	53667	22932	1339	113
10:47:22	39037	53667	22932	1339	113
10:47:24	39038	53667	22932	1339	113
10:47:26	39037	53667	22932	1339	113
10:47:28	39040	53667	22932	1339	113
10:47:30	39040	53667	22932	1339	113
10:47:32	39040	53667	22932	1339	113
10:47:34	39041	53667	22932	1339	113
10:47:36	39038	53667	22932	1339	113
10:47:38	39032	53667	22932	1339	113
10:47:40	39040	53667	22932	1339	113
10:47:42	39034	53667	22932	1339	113
10:47:45	39033	53667	22932	1339	113
10:47:47	39035	53667	22932	1339	113
10:47:49	39033	53667	22932	1339	113
10:47:51	39036	53667	22932	1339	113
10:47:53	39039	53667	22932	1339	113
10:47:55	39039	53667	22932	1339	113
10:47:57	39039	53667	22932	1339	113
10:47:59	39040	53667	22932	1339	113
10:48:01	39038	53667	22932	1339	113
10:48:03	39038	53667	22932	1339	113
10:48:05	39033	53667	22932	1339	113
10:48:07	39033	53667	22932	1339	113
10:48:09	39035	53667	22932	1339	113
10:48:11	39033	53667	22932	1339	113
10:48:13	39033	53667	22932	1339	113
10:48:15	39034	53667	22932	1339	113
10:48:17	39032	53667	22932	1339	113
10:48:20	39029	53667	22932	1339	113
10:48:22	39027	53667	22932	1339	113
10:48:24	39028	53667	22932	1339	113
10:48:26	39033	53667	22932	1339	113
10:48:28	39034	53667	22932	1339	113
10:48:30	39037	53667	22932	1339	113
10:48:32	39037	53667	22932	1339	113
10:48:34	39035	53667	22932	1339	113
10:48:36	39035	53667	22932	1339	113
10:48:38	39034	53667	22932	1339	113
10:48:40	39033	53667	22932	1339	113
10:48:42	39034	53667	22932	1339	113
10:48:44	39031	53667	22932	1339	113
10:48:46	39025	53667	22932	1339	113
10:48:48	39031	53667	22932	1339	113
10:48:50	39028	53667	22932	1339	113
10:48:52	39029	53667	22932	1339	113
10:48:55	39253	53667	22714	1339	113
10:48:57	39253	53667	22714	1339	113
10:48:59	39255	53667	22714	1339	113
10:49:01	39255	53667	22714	1339	113
10:49:03	39252	53667	22714	1339	113
10:49:05	39252	53667	22714	1339	113
10:49:07	39252	53667	22714	1339	113
10:49:09	39252	53667	22714	1339	113
10:49:12	39248	53667	22714	1339	113
10:49:14	39066	53667	22885	1339	113
10:49:16	39066	53667	22885	1339	113
10:49:18	39061	53667	22885	1339	113
10:49:20	39068	53667	22885	1339	113
10:49:22	39068	53667	22885	1339	113
10:49:24	39067	53667	22885	1339	113
10:49:26	39065	53667	22885	1339	113
10:49:28	39164	53667	22786	1339	113
10:49:30	39168	53667	22786	1339	113
10:49:32	39173	53667	22786	1339	113
10:49:34	39178	53667	22786	1339	113
10:49:36	39181	53667	22786	1339	113
10:49:38	39182	53667	22786	1339	113
10:49:40	39180	53667	22786	1339	113
10:49:43	39176	53667	22786	1339	113
10:49:45	39176	53667	22786	1339	113
10:49:47	39175	53667	22786	1339	113
10:49:49	39178	53667	22786	1339	113
10:49:51	39177	53667	22786	1339	113
10:49:53	39177	53667	22786	1339	113
10:49:55	39173	53667	22786	1339	113
10:49:57	39176	53667	22786	1339	113
10:49:59	38766	53667	22786	1339	113
10:50:01	38782	53667	22786	1339	113
10:50:03	38796	53667	22794	1339	113
10:50:05	38890	53667	22726	1339	113
10:50:07	38906	53667	22727	1339	113
10:50:09	38917	53667	22727	1339	113
10:50:13	38932	53667	22727	1339	113
10:50:15	38967	53667	22727	1339	113
10:50:17	38984	53667	22727	1339	113
10:50:19	39000	53667	22727	1339	113
10:50:21	39017	53667	22727	1339	113
10:50:23	39032	53667	22727	1339	113
10:50:25	39048	53667	22727	1339	113
10:50:27	39061	53667	22727	1339	113
10:50:29	39074	53667	22727	1339	113
10:50:31	39088	53667	22727	1339	113
10:50:33	39105	53667	22727	1339	113
10:50:35	39122	53667	22727	1339	113
10:50:37	39140	53667	22727	1339	113
10:50:39	39158	53667	22727	1339	113
10:50:43	39174	53667	22727	1339	113
10:50:45	39140	53667	22792	1339	113
10:50:47	38914	54036	22727	1340	113
10:50:49	38877	54036	22753	1340	113
10:50:51	38885	54036	22727	1340	113
10:50:53	38919	54037	22684	1340	113
10:50:55	38855	54037	22766	1340	113
10:50:57	38861	54037	22714	1340	113
10:50:59	38863	54037	22715	1340	113
10:51:01	38879	54037	22741	1340	113
10:51:03	38887	54037	22715	1340	113
10:51:05	38895	54037	22715	1340	113
10:51:07	38865	54037	22741	1340	113
10:51:09	38877	54037	22715	1340	113
10:51:11	38879	54037	22741	1340	113
10:51:13	38908	54037	22715	1340	113
10:51:15	38888	54037	22715	1340	113
10:51:17	38867	54037	22741	1340	113
10:51:19	38862	54037	22716	1340	113
10:51:21	38771	54037	22719	1340	113
10:51:23	38706	54037	22748	1340	113
10:51:25	38683	54037	22761	1340	113
10:51:27	38619	54037	22771	1340	113
10:51:29	38632	54037	22771	1340	113
10:51:32	38639	54037	22771	1340	113
10:51:34	38645	54037	22771	1340	113
10:51:36	38654	54037	22768	1340	113
10:51:38	38662	54037	22768	1340	113
10:51:40	38663	54037	22768	1340	113
10:51:42	38669	54037	22768	1340	113
10:51:44	38672	54037	22768	1340	113
10:51:46	38675	54037	22768	1340	113
10:51:48	38674	54037	22768	1340	113
10:51:50	38671	54037	22768	1340	113
10:51:52	38671	54037	22768	1340	113
10:51:54	38676	54037	22768	1340	113
10:51:56	38672	54037	22768	1340	113
10:51:58	38672	54037	22768	1340	113
10:52:00	38669	54037	22768	1340	113
10:52:02	38668	54037	22768	1340	113
10:52:04	38669	54037	22768	1340	113
10:52:06	38672	54037	22768	1340	113
10:52:08	38673	54037	22768	1340	113
10:52:10	38673	54037	22768	1340	113
10:52:12	38675	54037	22768	1340	113
10:52:14	38675	54037	22768	1340	113
10:52:16	38675	54037	22768	1340	113
10:52:18	38251	54037	23181	1340	113
10:52:20	38249	54037	23181	1340	113
10:52:23	38247	54037	23181	1340	113
10:52:25	38248	54037	23181	1340	113
10:52:27	38248	54037	23181	1340	113
10:52:29	38246	54037	23181	1340	113
10:52:31	38246	54037	23181	1340	113
10:52:33	38239	54037	23181	1340	113
10:52:35	38241	54037	23181	1340	113
10:52:37	38242	54037	23181	1340	113
10:52:39	38241	54037	23181	1340	113
10:52:41	38246	54037	23181	1340	113
10:52:43	38252	54037	23181	1340	113
10:52:45	38256	54037	23181	1340	113
10:52:47	38256	54037	23181	1340	113
10:52:49	38258	54037	23181	1340	113
10:52:51	38260	54037	23181	1340	113
10:52:53	38259	54037	23181	1340	113
10:52:55	38260	54037	23181	1340	113
10:52:57	38261	54037	23181	1340	113
10:53:00	38261	54037	23181	1340	113
10:53:02	38254	54037	23181	1340	113
10:53:04	38251	54037	23181	1340	113
10:53:06	38258	54037	23181	1340	113
10:53:08	38258	54037	23181	1340	113
10:53:10	38257	54037	23181	1340	113
10:53:12	38259	54037	23181	1340	113
10:53:14	38259	54037	23181	1340	113
10:53:16	38258	54037	23181	1340	113
10:53:18	38257	54037	23181	1340	113
10:53:20	38260	54037	23181	1340	113
10:53:22	38260	54037	23181	1340	113
10:53:24	38258	54037	23181	1340	113
10:53:26	38258	54037	23181	1340	113
10:53:28	38259	54037	23181	1340	113
10:53:30	38261	54037	23181	1340	113
10:53:33	38260	54037	23181	1340	113
10:53:35	38259	54037	23181	1340	113
10:53:37	38260	54037	23181	1340	113
10:53:39	38262	54037	23181	1340	113
10:53:41	38261	54037	23181	1340	113
10:53:43	38262	54037	23181	1340	113
10:53:45	38261	54037	23181	1340	113
10:53:47	38257	54037	23181	1340	113
10:53:49	38256	54037	23181	1340	113
10:53:51	38256	54037	23181	1340	113
10:53:53	38256	54037	23181	1340	113
10:53:55	38258	54037	23181	1340	113
10:53:57	38258	54037	23181	1340	113
10:53:59	38256	54037	23181	1340	113
10:54:01	38252	54037	23181	1340	113
10:54:03	38251	54037	23181	1340	113
10:54:05	38250	54037	23181	1340	113
10:54:08	38252	54037	23181	1340	113
10:54:10	38253	54037	23181	1340	113
10:54:12	38520	54037	22920	1340	113
10:54:14	38517	54037	22920	1340	113
10:54:16	38516	54037	22920	1340	113
10:54:18	38515	54037	22920	1340	113
10:54:20	38521	54037	22920	1340	113
10:54:22	38521	54037	22920	1340	113
10:54:24	38447	54035	22988	1340	113
10:54:26	38452	54035	22988	1340	113
10:54:28	38450	54035	22988	1340	113
10:54:30	38449	54035	22988	1340	113
10:54:32	38452	54035	22988	1340	113
10:54:34	38450	54035	22988	1340	113
10:54:36	38452	54035	22988	1340	113
10:54:38	38526	54035	22920	1340	113
10:54:40	38525	54035	22920	1340	113
10:54:42	38524	54035	22920	1340	113
10:54:44	38523	54035	22920	1340	113
10:54:46	38522	54035	22920	1340	113
10:54:48	38522	54035	22920	1340	113
10:54:50	38524	54035	22920	1340	113
10:54:52	38524	54035	22920	1340	113
10:54:54	38522	54035	22920	1340	113
10:54:57	38523	54035	22920	1340	113
10:54:59	38525	54035	22920	1340	113
10:55:01	38521	54035	22920	1340	113
10:55:03	38520	54035	22920	1340	113
10:55:05	38523	54035	22920	1340	113
10:55:07	38526	54035	22920	1340	113
10:55:09	38525	54035	22920	1340	113
10:55:12	38526	54035	22920	1340	113
10:55:14	38525	54035	22920	1340	113
10:55:16	38522	54035	22920	1340	113
10:55:18	38520	54035	22920	1340	113
10:55:20	38520	54035	22920	1340	113
10:55:22	38504	54035	22928	1340	113
10:55:24	38512	54035	22920	1340	113
10:55:26	38513	54035	22920	1340	113
10:55:28	38512	54035	22920	1340	113
10:55:30	38513	54035	22920	1340	113
10:55:32	38512	54035	22920	1340	113
10:55:34	38512	54035	22920	1340	113
10:55:36	38508	54035	22920	1340	113
10:55:38	38507	54035	22920	1340	113
10:55:40	38505	54035	22920	1340	113
10:55:42	38507	54035	22920	1340	113
10:55:44	38508	54035	22920	1340	113
10:55:46	38508	54035	22920	1340	113
10:55:48	38509	54035	22920	1340	113
10:55:51	38507	54035	22920	1340	113
10:55:53	38509	54035	22920	1340	113
10:55:55	38508	54035	22920	1340	113
10:55:57	38507	54035	22920	1340	113
10:55:59	38508	54035	22920	1340	113
10:56:01	38505	54035	22920	1340	113
10:56:03	38506	54035	22920	1340	113
10:56:05	38504	54035	22920	1340	113
10:56:07	38505	54035	22920	1340	113
10:56:09	38506	54035	22920	1340	113
10:56:11	38506	54035	22920	1340	113
10:56:13	38506	54035	22920	1340	113
10:56:15	38506	54035	22920	1340	113
10:56:17	38504	54035	22920	1340	113
10:56:19	38503	54035	22920	1340	113
10:56:21	38506	54035	22920	1340	113
10:56:23	38504	54035	22920	1340	113
10:56:25	38505	54035	22920	1340	113
10:56:27	38502	54035	22920	1340	113
10:56:29	38505	54035	22920	1340	113
10:56:32	38505	54035	22920	1340	113
10:56:34	38508	54035	22920	1340	113
10:56:36	38508	54035	22920	1340	113
10:56:38	38507	54035	22920	1340	113
10:56:40	38507	54035	22920	1340	113
10:56:42	38508	54035	22920	1340	113
10:56:44	38508	54035	22920	1340	113
10:56:46	38511	54035	22920	1340	113
10:56:48	38511	54035	22920	1340	113
10:56:50	38509	54035	22920	1340	113
10:56:52	38469	54035	22920	1340	113
10:56:54	38468	54035	22920	1340	113
10:56:56	38467	54035	22920	1340	113
10:56:58	38466	54035	22920	1340	113
10:57:00	38467	54035	22920	1340	113
10:57:02	38467	54035	22920	1340	113
10:57:04	38467	54035	22920	1340	113
10:57:06	38468	54035	22920	1340	113
10:57:08	38468	54035	22920	1340	113
10:57:12	38461	54035	22920	1340	113
10:57:14	38461	54035	22920	1340	113
10:57:16	38455	54035	22920	1340	113
10:57:18	38456	54035	22920	1340	113
10:57:21	38454	54035	22920	1340	113
10:57:23	38456	54035	22920	1340	113
10:57:25	38457	54035	22920	1340	113
10:57:27	38458	54035	22920	1340	113
10:57:29	38459	54035	22920	1340	113
10:57:31	38462	54035	22920	1340	113
10:57:33	38504	54035	22920	1340	113
10:57:35	38504	54035	22920	1340	113
10:57:37	38504	54035	22920	1340	113
10:57:39	38505	54035	22920	1340	113
10:57:41	38503	54035	22920	1340	113
10:57:43	38504	54035	22920	1340	113
10:57:45	38500	54035	22920	1340	113
10:57:47	38499	54035	22920	1340	113
10:57:49	38496	54035	22920	1340	113
10:57:51	38494	54035	22920	1340	113
10:57:53	38493	54035	22920	1340	113
10:57:55	38494	54035	22920	1340	113
10:57:57	38497	54035	22920	1340	113
10:57:59	38397	54035	22934	1342	113
10:58:01	38389	54035	22957	1342	113
10:58:03	38420	54035	22952	1342	113
10:58:05	38409	54035	22975	1342	113
10:58:07	38412	54035	22957	1342	113
10:58:09	38442	54035	22934	1342	113
10:58:11	38448	54035	22944	1342	113
10:58:14	38440	54035	22963	1342	113
10:58:16	38412	54035	23003	1342	113
10:58:18	38413	53475	23003	1342	113
10:58:20	38454	54035	23023	1342	113
10:58:22	38375	54035	23008	1342	113
10:58:24	38393	54035	22988	1342	113
10:58:26	38371	54035	23007	1342	113
10:58:28	38292	54035	23010	1342	113
10:58:30	38293	54035	23012	1342	113
10:58:32	38316	54035	23012	1342	113
10:58:34	38255	54035	23012	1342	113
10:58:36	38263	54035	23012	1342	113
10:58:38	38265	54035	23012	1342	113
10:58:40	38275	54035	23009	1342	113
10:58:42	38282	54035	23009	1342	113
10:58:44	38287	54035	23009	1342	113
10:58:46	38286	54035	23009	1342	113
10:58:48	38291	54035	23009	1342	113
10:58:50	38290	54035	23009	1342	113
10:58:52	38293	54035	23009	1342	113
10:58:54	38295	54035	23009	1342	113
10:58:56	38298	54035	23009	1342	113
10:58:58	38299	54035	23009	1342	113
10:59:00	38294	54035	23009	1342	113
10:59:02	38293	54035	23009	1342	113
10:59:04	38297	54035	23009	1342	113
10:59:06	38296	54035	23009	1342	113
10:59:08	38293	54035	23009	1342	113
10:59:11	38297	54035	23009	1342	113
10:59:13	38298	54035	23009	1342	113
10:59:15	38297	54035	23009	1342	113
10:59:17	38294	54035	23009	1342	113
10:59:19	38294	54035	23009	1342	113
10:59:21	38016	54035	23284	1342	113
10:59:23	38018	54035	23284	1342	113
10:59:25	38018	54035	23284	1342	113
10:59:27	38018	54035	23284	1342	113
10:59:29	38018	54035	23284	1342	113
10:59:31	38018	54035	23284	1342	113
10:59:33	38017	54035	23284	1342	113
10:59:35	38016	54035	23284	1342	113
10:59:37	38016	54035	23284	1342	113
10:59:40	38017	54035	23284	1342	113
10:59:42	38015	54035	23284	1342	113
10:59:44	38015	54035	23284	1342	113
10:59:46	38015	54035	23284	1342	113
10:59:48	38015	54035	23284	1342	113
10:59:50	38015	54035	23284	1342	113
10:59:52	38018	54035	23284	1342	113
10:59:54	38019	54035	23284	1342	113
10:59:56	38020	54035	23284	1342	113
10:59:58	38022	54035	23284	1342	113
11:00:00	38023	54035	23284	1342	113
11:00:02	38023	54035	23284	1342	113
11:00:04	38023	54035	23284	1342	113
11:00:06	38024	54035	23284	1342	113
11:00:08	38025	54035	23284	1342	113
11:00:10	38026	54035	23284	1342	113
11:00:12	38026	54035	23284	1342	113
11:00:15	38023	54035	23284	1342	113
11:00:17	38021	54035	23284	1342	113
11:00:19	38021	54035	23284	1342	113
11:00:21	38024	54035	23284	1342	113
11:00:23	38023	54035	23284	1342	113
11:00:25	38025	54035	23284	1342	113
11:00:27	38022	54035	23284	1342	113
11:00:29	38022	54035	23284	1342	113
11:00:31	38017	54035	23284	1342	113
11:00:33	38021	54035	23284	1342	113
11:00:35	38021	54035	23284	1342	113
11:00:37	38020	54035	23284	1342	113
11:00:39	38021	54035	23284	1342	113
11:00:41	38015	54035	23284	1342	113
11:00:43	38016	54035	23284	1342	113
11:00:45	38016	54035	23284	1342	113
11:00:47	38018	54035	23284	1342	113
11:00:50	38019	54035	23284	1342	113
11:00:52	38021	54035	23284	1342	113
11:00:54	38022	54035	23284	1342	113
11:00:56	38021	54035	23284	1342	113
11:00:58	38021	54035	23284	1342	113
11:01:00	38024	54035	23284	1342	113
11:01:02	38023	54035	23284	1342	113
11:01:04	38023	54035	23284	1342	113
11:01:06	38023	54035	23284	1342	113
11:01:08	38022	54035	23284	1342	113
11:01:10	38025	54035	23284	1342	113
11:01:12	38026	54035	23284	1342	113
11:01:14	38268	54035	23042	1342	113
11:01:16	38268	54035	23042	1342	113
11:01:18	38267	54035	23042	1342	113
11:01:20	38263	54035	23042	1342	113
11:01:22	38266	54035	23042	1342	113
11:01:24	38265	54035	23042	1342	113
11:01:26	38200	54035	23110	1342	113
11:01:29	38198	54035	23110	1342	113
11:01:31	38195	54035	23110	1342	113
11:01:33	38193	54035	23110	1342	113
11:01:35	38195	54035	23110	1342	113
11:01:37	38198	54035	23110	1342	113
11:01:39	38262	54035	23042	1342	113
11:01:41	38264	54035	23042	1342	113
11:01:43	38265	54035	23042	1342	113
