tp	kind	old_status	call	call_arity	old_arity	new_arity	test_path	cfg_test	same_crate	symbol	file	line	commit
False	arity_changed	same_path	True	2	1	2	False	False	True	contested_titles_for_chunks	sovereign/crates/sovereign-core/src/runtime/retrieval/mod.rs	281	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	unavailability_guidance	sovereign/crates/sovereign-core/src/runtime/retrieval/mod.rs	456	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	False	True	unavailability_guidance	sovereign/crates/sovereign-core/src/runtime/handlers/knowledge_query.rs	467	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	True	False	True	doors	sovereign/crates/sovereign-core/tests/chunk_provenance_census.rs	283	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	0	0	0	False	False	True	default_enabled_tools	sovereign/crates/sovereign-desktop/src-tauri/src/state/config.rs	364	286cfb086d5d5c8d7d5ec74293ce25c8860c03a6
True	new_function	absent	True	0	None	0	False	False	False	list_enriched_corpora	sovereign/crates/sovereign-desktop/src-tauri/src/enrich_commands.rs	46	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	False	None	None	0	False	False	True	list_enriched_corpora	sovereign/crates/sovereign-enrichment-catalog/src/lib.rs	30	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	2	None	2	False	False	True	parse_checked	sovereign/crates/sovereign-enrichment-catalog/src/config.rs	183	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	2	None	2	False	False	True	parse_checked	sovereign/crates/sovereign-enrichment-catalog/src/catalog.rs	138	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	285	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	965	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	815	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	278	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	False	None	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	37	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	190	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	196	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	894	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	360	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	208	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	366	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	375	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
True	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	921	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	628	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	753	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	750	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	338	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	344	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	823	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
True	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	945	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	716	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	198	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	548	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
True	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	307	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	207	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	862	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	621	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	False	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/generators/adversarial.rs	560	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
False	signature_unchanged	same_path	True	2	2	2	False	True	True	value_present	sovereign/crates/sovereign-eval/src/flywheel/det_checks.rs	182	c7b82215d7cc65f1b06d7d3d1de312cb8c957c12
True	new_function	absent	True	0	None	0	False	False	False	force_cpu_chat	sovereign/crates/sovereign-desktop/src-tauri/src/state/builders/inference.rs	101	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	0	None	0	False	False	False	force_cpu_chat	sovereign/crates/sovereign-desktop/src-tauri/src/state/builders/model_compat.rs	48	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	578	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	True	False	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	840	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	571	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	584	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	558	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	564	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	593	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	True	False	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	810	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	measurement_contradicts_declaration	sovereign/crates/sovereign-inference/src/embedded/capabilities.rs	592	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	True	False	True	arch_ladder_alone_is_wrong	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	813	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	2	None	2	True	False	True	probe_partial_kv	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	803	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	False	None	None	2	True	False	True	probe_partial_kv	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	73	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	2	None	2	True	False	True	probe_partial_kv	sovereign/crates/sovereign-inference/tests/rs_rollback_spike.rs	648	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	True	False	True	reset_refusals	sovereign/crates/sovereign-inference/tests/gate_repros.rs	262	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	reset_refusals	sovereign/crates/sovereign-inference/src/embedded/kv_ops.rs	259	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	True	False	True	reset_refusals	sovereign/crates/sovereign-inference/tests/gate_repros.rs	191	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
False	new_function	absent	True	0	None	0	False	True	True	reset_refusals	sovereign/crates/sovereign-inference/src/embedded/kv_ops.rs	263	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	4	None	4	False	False	True	truncate_best_effort	sovereign/crates/sovereign-inference/src/embedded/rerank_slot.rs	659	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	4	None	4	False	False	True	truncate_best_effort	sovereign/crates/sovereign-inference/src/embedded/rerank_slot.rs	618	1513c6fdd31871b4c66fa4efa9bb2e12159f23a5
True	new_function	absent	True	0	None	0	False	False	True	mtp_prefill_tail_logits_only	sovereign/crates/sovereign-inference/src/embedded/model_slot.rs	3668	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
True	arity_changed	same_path	True	3	2	3	False	False	False	projected_overheads	sovereign/crates/sovereign-cli-llm/src/mesh_cmd.rs	1000	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	arity_changed	same_path	True	3	2	3	False	False	False	projected_overheads	sovereign/crates/sovereign-cli-daemon/src/daemon_cmd/bootstrap.rs	604	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	arity_changed	same_path	True	3	2	3	False	False	True	projected_overheads	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	1556	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	arity_changed	same_path	True	3	2	3	False	False	True	projected_overheads	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	1025	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	arity_changed	same_path	True	3	2	3	False	False	True	projected_overheads	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	1760	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	new_function	absent	True	3	None	3	False	False	True	wants_no_host	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	1759	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	new_function	absent	True	3	None	3	False	True	True	wants_no_host	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	2700	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
False	new_function	absent	True	3	None	3	False	True	True	wants_no_host	sovereign/crates/sovereign-inference/src/embedded/rpc_distribution.rs	2696	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
True	new_function	absent	True	3	None	3	False	False	True	wants_no_host	sovereign/crates/sovereign-inference/src/embedded/model_slot.rs	1544	5dde3e6e60a216438bdf73a3e67cf433e43a2adf
True	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/admin_http.rs	442	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/admin_http.rs	543	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/daemon_services.rs	709	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/admin_http.rs	575	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/admin_http.rs	491	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	False	True	True	headless_with_factory	sovereign/crates/sovereign-mesh/src/admin_http.rs	407	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	81	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	200	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	55	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	254	2d4208817313d56c685c4f013bce3a42f0ee3bf1
True	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	177	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	26	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	157	2d4208817313d56c685c4f013bce3a42f0ee3bf1
False	signature_unchanged	same_path	True	1	1	1	True	False	True	gossip_until_quiescent	sovereign/crates/sovereign-mesh/tests/dst_scenarios.rs	98	2d4208817313d56c685c4f013bce3a42f0ee3bf1
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/loopback_parity.rs	326	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	164	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	False	None	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/loopback_parity.rs	53	27c0fe0313913b01480c572af649a3ac1c9a248f
False	new_function	absent	False	None	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	38	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	184	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	211	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	95	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/loopback_parity.rs	170	27c0fe0313913b01480c572af649a3ac1c9a248f
True	new_function	absent	True	1	None	1	True	False	True	turn_router	sovereign/crates/sovereign-mesh/tests/turn_surface.rs	274	27c0fe0313913b01480c572af649a3ac1c9a248f
True	arity_changed	same_path	True	9	4	1	False	False	False	baseline_bundles	sovereign/crates/sovereign-desktop/src-tauri/src/state.rs	1325	286cfb086d5d5c8d7d5ec74293ce25c8860c03a6
False	arity_changed	same_path	True	10	4	1	False	False	False	baseline_bundles	sovereign/crates/sovereign-cli-daemon/src/daemon_cmd/mod.rs	925	286cfb086d5d5c8d7d5ec74293ce25c8860c03a6
True	arity_changed	same_path	True	7	4	1	False	False	False	baseline_bundles	sovereign/crates/sovereign-server/src/main.rs	426	286cfb086d5d5c8d7d5ec74293ce25c8860c03a6
False	signature_unchanged	same_path	False	None	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/code_fieldglass/mod.rs	37	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/dry_report_cmd.rs	10	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	6	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/code_fieldglass/mod.rs	419	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	False	None	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/schedule.rs	594	27c0fe0313913b01480c572af649a3ac1c9a248f
False	signature_unchanged	same_path	True	6	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/dry_report_cmd.rs	127	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	same_path	True	6	1	1	False	False	False	build_dry_report	sovereign/crates/sovereign-cli-dev/src/refactor_cmd/schedule.rs	596	27c0fe0313913b01480c572af649a3ac1c9a248f
True	signature_unchanged	moved	True	7	7	7	False	False	True	build_and_persist_raptor_atlas	sovereign/crates/sovereign-tools/src/document_asset/manager.rs	401	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	6	7	7	False	False	True	build_and_persist_raptor_atlas	sovereign/crates/sovereign-tools/src/document_asset/manager.rs	590	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	extract_action_atoms	sovereign/crates/sovereign-tools/src/document_asset/skeleton.rs	389	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	generate_overview	sovereign/crates/sovereign-tools/src/document_asset/manager.rs	371	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	4	4	4	False	False	False	execute_operation	sovereign/crates/sovereign-desktop/src-tauri/src/commands/document_asset.rs	277	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	4	4	False	False	True	execute_operation	sovereign/crates/sovereign-tools/src/document_asset/manager.rs	634	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	592	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	611	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	386	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	4	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	595	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	408	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/routing.rs	131	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	2	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	397	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	2	2	False	True	True	parse_route_response	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	608	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	False	True	extract_motif_candidates	sovereign/crates/sovereign-tools/src/document_asset/artifacts.rs	200	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	extract_motif_candidates	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	735	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	extract_motif_candidates	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	759	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	2	2	2	False	True	True	extract_motif_candidates	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	781	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	classify_motifs	sovereign/crates/sovereign-tools/src/document_asset/artifacts.rs	201	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	parse_motif_classification	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	807	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	parse_motif_classification	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	813	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	parse_motif_classification	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	798	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	1	1	1	False	False	True	parse_motif_classification	sovereign/crates/sovereign-tools/src/document_asset/motifs.rs	196	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	678	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	668	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	642	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	693	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	692	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	True	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	680	32ba1548acb5714991866783877add71eb18d414
True	return_or_generics_only	moved	True	3	3	3	False	False	True	detect_segment_boundaries	sovereign/crates/sovereign-tools/src/document_asset/skeleton.rs	487	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	4	3	3	False	True	True	parse_window_skeleton_batch	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	362	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	parse_window_skeleton_batch	sovereign/crates/sovereign-tools/src/document_asset/skeleton.rs	255	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	1	1	False	True	True	parse_entity_name_list	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	379	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	1	1	1	False	False	True	parse_entity_name_list	sovereign/crates/sovereign-tools/src/document_asset/motifs.rs	399	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	False	True	attribute_entity_names	sovereign/crates/sovereign-tools/src/document_asset/skeleton.rs	191	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	True	True	attribute_entity_names	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	346	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	3	3	3	False	True	True	attribute_entity_names	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	325	32ba1548acb5714991866783877add71eb18d414
False	signature_unchanged	moved	True	3	3	3	False	False	True	attribute_entity_names	sovereign/crates/sovereign-tools/src/document_asset/motifs.rs	399	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	detect_self_reference	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	431	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	detect_self_reference	sovereign/crates/sovereign-tools/src/document_asset/routing.rs	42	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	detect_self_reference	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	446	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	detect_self_reference	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	455	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	detect_self_reference	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	454	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	False	True	filename_tokens	sovereign/crates/sovereign-tools/src/document_asset/routing.rs	59	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	filename_tokens	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	515	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	filename_tokens	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	579	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	filename_tokens	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	501	32ba1548acb5714991866783877add71eb18d414
True	signature_unchanged	moved	True	1	1	1	False	True	True	filename_tokens	sovereign/crates/sovereign-tools/src/document_asset/mod.rs	526	32ba1548acb5714991866783877add71eb18d414
